WKT,nama,deskripsi
"POLYGON ((106.9041434 -6.3111083, 106.904315 -6.3102551, 106.9041005 -6.3096793, 106.90483 -6.3092527, 106.9053235 -6.3086769, 106.9044009 -6.3080371, 106.9049159 -6.3075465, 106.9051948 -6.3066081, 106.9056454 -6.3045393, 106.9042077 -6.3041767, 106.9042507 -6.3037075, 106.9052377 -6.3038995, 106.90586 -6.3042194, 106.9059029 -6.3009775, 106.9059673 -6.2994846, 106.9042507 -6.2995059, 106.8994871 -6.2992926, 106.8963328 -6.2990153, 106.8940154 -6.2989087, 106.8934145 -6.2993566, 106.8925991 -6.2991433, 106.8920842 -6.298994, 106.8919554 -6.3000391, 106.8913975 -6.3001244, 106.8904748 -6.3001031, 106.8905392 -6.2997832, 106.8905392 -6.2993353, 106.8895522 -6.2993566, 106.8892732 -6.2993993, 106.8892088 -6.3014467, 106.8891015 -6.299186, 106.8889513 -6.2988234, 106.8834153 -6.2988447, 106.8839302 -6.3009349, 106.8844238 -6.3028331, 106.8848315 -6.3036649, 106.8865481 -6.3048592, 106.8881574 -6.3055204, 106.8900886 -6.3059043, 106.893672 -6.3066721, 106.8961826 -6.3073759, 106.8985644 -6.308357, 106.8988648 -6.3088049, 106.9013968 -6.3105324, 106.9032207 -6.3111722, 106.908392 -6.3117054, 106.9041434 -6.3111083))",taman mini indonesia,
