WKT,nama,deskripsi
"POLYGON ((106.7985892 -6.2145551, 106.798439 -6.2145978, 106.7984605 -6.2206346, 106.8025374 -6.2223411, 106.8036961 -6.2233436, 106.8048119 -6.2246662, 106.8087602 -6.2219998, 106.808331 -6.2212318, 106.8084168 -6.215707, 106.8061852 -6.215579, 106.8062067 -6.2135099, 106.8060994 -6.2128272, 106.7985892 -6.2145551))",Gelora Bung Karno,
